Name	Taxonomy in SILVA v123
RB_genus1130	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Syntrophobacter
RB_genus1131	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter
RB_genus1132	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
RB_genus1133	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum
RB_genus1134	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
RB_genus1135	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;NA
RB_genus1136	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Rs-M59_termite_group
RB_genus1137	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum
RB_genus1138	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella
RB_genus1139	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;NA;NA
RB_genus1140	Bacteria;Proteobacteria;Epsilonproteobacteria;NA;NA;NA
RB_genus1141	Bacteria;Proteobacteria;Gammaproteobacteria;34P16;NA;NA
RB_genus1142	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
RB_genus1143	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;NA
RB_genus1144	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas
RB_genus1145	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;NA;NA
RB_genus1146	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum
RB_genus1147	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;NA
RB_genus1148	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Ruminobacter
RB_genus1149	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio
RB_genus1150	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrionaceae_UCG-001
RB_genus1151	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alishewanella
RB_genus1152	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;NA
RB_genus1153	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina
RB_genus1154	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae;Moritella
RB_genus1155	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae;Paramoritella
RB_genus1156	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;NA;NA
RB_genus1157	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas
RB_genus1158	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas
RB_genus1159	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
RB_genus1160	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium
RB_genus1161	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;NA
RB_genus1162	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio
RB_genus1163	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia
RB_genus1164	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;C1-B045
RB_genus1165	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;NA
RB_genus1166	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus
RB_genus1167	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera
RB_genus1168	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;NA
RB_genus1169	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thiogranum
RB_genus1170	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;NA;NA
RB_genus1171	Bacteria;Proteobacteria;Gammaproteobacteria;E01-9C-26_marine_group;NA;NA
RB_genus1172	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buchnera
RB_genus1173	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Blochmannia
RB_genus1174	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Carsonella
RB_genus1175	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Candidatus_Nasuia
RB_genus1176	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cedecea
RB_genus1177	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter
RB_genus1178	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Dickeya
RB_genus1179	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia
RB_genus1180	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella
RB_genus1181	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Ewingella
RB_genus1182	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Hafnia
RB_genus1183	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Leminorella
RB_genus1184	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Lonsdalea
RB_genus1185	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Morganella
RB_genus1186	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;NA
RB_genus1187	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea
RB_genus1188	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pectobacterium
RB_genus1189	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Plesiomonas
RB_genus1190	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus
RB_genus1191	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia
RB_genus1192	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rahnella
RB_genus1193	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia
RB_genus1194	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Shimwellia
RB_genus1195	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Tatumella
RB_genus1196	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Trabulsiella
RB_genus1197	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia
RB_genus1198	Bacteria;Proteobacteria;Gammaproteobacteria;KI89A_clade;NA;NA
RB_genus1199	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella
RB_genus1200	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella
RB_genus1201	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Diplorickettsia
RB_genus1202	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;NA
RB_genus1203	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella
RB_genus1204	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
RB_genus1205	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;ET-SHO;NA
RB_genus1206	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter
RB_genus1207	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum
RB_genus1208	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas
RB_genus1209	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
RB_genus1210	Bacteria;Proteobacteria;Gammaproteobacteria;NKB5;NA;NA
RB_genus1211	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax
RB_genus1212	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;BPS-CK174;NA
RB_genus1213	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia
RB_genus1214	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
RB_genus1215	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria
RB_genus1216	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM182_clade;NA
RB_genus1217	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas
RB_genus1218	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinospirillum
RB_genus1219	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;NA
RB_genus1220	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Nitrincola
RB_genus1221	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceanobacter
RB_genus1222	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudospirillum
RB_genus1223	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Reinekea
RB_genus1224	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86_clade;NA
RB_genus1225	Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;Gilliamella
RB_genus1226	Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae;NA
RB_genus1227	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus
RB_genus1228	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter
RB_genus1229	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bibersteinia
RB_genus1230	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bisgaardia
RB_genus1231	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Gallibacterium
RB_genus1232	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus
RB_genus1233	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia
RB_genus1234	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;NA
RB_genus1235	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Necropsobacter
RB_genus1236	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella
RB_genus1237	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
RB_genus1238	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges
RB_genus1239	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
RB_genus1240	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella
RB_genus1241	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;NA
RB_genus1242	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca
RB_genus1243	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
RB_genus1244	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;NA;NA
RB_genus1245	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azomonas
RB_genus1246	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;NA
RB_genus1247	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
RB_genus1248	Bacteria;Proteobacteria;Gammaproteobacteria;Run-SP154;NA;NA
RB_genus1249	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Oceanococcus
RB_genus1250	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;CHAB-XI-27;NA
RB_genus1251	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;EV818SWSAP88;NA
RB_genus1252	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;NA;NA
RB_genus1253	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Leucothrix
RB_genus1254	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;NA
RB_genus1255	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix
RB_genus1256	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio
RB_genus1257	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Enterovibrio
RB_genus1258	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;NA
RB_genus1259	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
RB_genus1260	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio
RB_genus1261	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;NA;NA
RB_genus1262	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Alkanibacter
RB_genus1263	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Nevskia
RB_genus1264	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Solimonadaceae;Solimonas
RB_genus1265	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Aquimonas
RB_genus1266	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
RB_genus1267	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Chiayiivirga
RB_genus1268	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dokdonella
RB_genus1269	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dyella
RB_genus1270	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Frateuria
RB_genus1271	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Ignatzschineria
RB_genus1272	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteibacter
RB_genus1273	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas
RB_genus1274	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
RB_genus1275	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Mizugakiibacter
RB_genus1276	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;NA
RB_genus1277	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudofulvimonas
RB_genus1278	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas
RB_genus1279	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Rhodanobacter
RB_genus1280	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas
RB_genus1281	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
RB_genus1282	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Tahibacter
RB_genus1283	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas
RB_genus1284	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas
RB_genus1285	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella
RB_genus1286	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Acidibacter
RB_genus1287	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Candidatus_Competibacter
RB_genus1288	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;NA
RB_genus1289	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis;Steroidobacter
RB_genus1290	Bacteria;Proteobacteria;JTB23;NA;NA;NA
RB_genus1291	Bacteria;Proteobacteria;NA;NA;NA;NA
RB_genus1292	Bacteria;Proteobacteria;SC3-20;NA;NA;NA
RB_genus1293	Bacteria;Proteobacteria;TA18;NA;NA;NA
RB_genus1294	Bacteria;RsaHF231;NA;NA;NA;NA
RB_genus1295	Bacteria;SHA-109;NA;NA;NA;NA
RB_genus1296	Bacteria;SM2F11;NA;NA;NA;NA
RB_genus1297	Bacteria;Saccharibacteria;NA;NA;NA;NA
RB_genus1298	Bacteria;Saccharibacteria;Unknown_Class;Unknown_Order;Unknown_Family;Candidatus_Saccharimonas
RB_genus1299	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Leptospiraceae;NA
RB_genus1300	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Leptospiraceae;Turneriella
RB_genus1301	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;PL-11B10;NA
RB_genus1302	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;NA
RB_genus1303	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Sphaerochaeta
RB_genus1304	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta_2
RB_genus1305	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema
RB_genus1306	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema_2
RB_genus1307	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Candidatus_Tammella
RB_genus1308	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Fretibacterium
RB_genus1309	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella
RB_genus1310	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter
RB_genus1311	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Synergistes
RB_genus1312	Bacteria;TM6;NA;NA;NA;NA
RB_genus1313	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma
RB_genus1314	Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma
RB_genus1315	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Entomoplasma
RB_genus1316	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma
RB_genus1317	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma
RB_genus1318	Bacteria;Tenericutes;Mollicutes;Mollicutes_Incertae_Sedis;Unknown_Family;Candidatus_Phytoplasma
RB_genus1319	Bacteria;Tenericutes;Mollicutes;Mollicutes_RF9;NA;NA
RB_genus1320	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Candidatus_Bacilloplasma
RB_genus1321	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
RB_genus1322	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;NA
RB_genus1323	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma
RB_genus1324	Bacteria;Tenericutes;Mollicutes;NA;NA;NA
RB_genus1325	Bacteria;Tenericutes;Mollicutes;NB1-n;NA;NA
RB_genus1326	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;AUTHM297
RB_genus1327	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga
RB_genus1328	Bacteria;Verrucomicrobia;NA;NA;NA;NA
RB_genus1329	Bacteria;Verrucomicrobia;OPB35_soil_group;NA;NA;NA
RB_genus1330	Bacteria;Verrucomicrobia;Opitutae;NA;NA;NA
RB_genus1331	Bacteria;Verrucomicrobia;Opitutae;Opitutae_vadinHA64;NA;NA
RB_genus1332	Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus
RB_genus1333	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Lentimonas
RB_genus1334	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter
RB_genus1335	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group;NA
RB_genus1336	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;FukuN18_freshwater_group;NA
RB_genus1337	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;LD29;NA
RB_genus1338	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;NA;NA
RB_genus1339	Bacteria;Verrucomicrobia;UA11;NA;NA;NA
RB_genus1340	Bacteria;Verrucomicrobia;Verrucomicrobia_Incertae_Sedis;Unknown_Order;Unknown_Family;Candidatus_Methylacidiphilum
RB_genus1341	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
RB_genus1342	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;NA;NA
RB_genus1343	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia
RB_genus1344	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter
RB_genus1345	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;NA
RB_genus1346	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter
RB_genus1347	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium
